file,duration,source
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0016.wav,6.46,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0016.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0017.wav,7.84,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0017.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0018.wav,5.89,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0018.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0019.wav,12.19,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0019.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0020.wav,1.95,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0020.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0021.wav,2.46,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0021.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0022.wav,8.29,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0022.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0023.wav,6.5,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0023.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0024.wav,2.88,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0024.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0025.wav,9.22,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0025.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0026.wav,3.71,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0026.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0027.wav,3.07,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0027.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0028.wav,1.95,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0028.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0029.wav,4.38,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0029.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0030.wav,7.01,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0030.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0031.wav,7.62,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0031.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0032.wav,2.75,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0032.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0033.wav,6.5,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0033.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0034.wav,4.8,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0034.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0035.wav,9.12,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0035.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0036.wav,5.47,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0036.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0037.wav,4.0,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0037.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0038.wav,3.04,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0038.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0039.wav,1.44,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0039.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0040.wav,5.57,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0040.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0041.wav,13.89,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0041.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0042.wav,2.34,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0042.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0043.wav,1.73,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0043.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0044.wav,3.1,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0044.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0045.wav,3.49,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0045.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0046.wav,2.53,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0046.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0047.wav,2.82,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0047.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0048.wav,10.27,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0048.flac
data/processed/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0049.wav,10.72,data/raw/speech/english/LibriSpeech/dev-clean/2086/149220/2086-149220-0049.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0000.wav,14.59,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0000.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0001.wav,6.34,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0001.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0002.wav,4.16,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0002.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0003.wav,6.98,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0003.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0004.wav,2.43,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0004.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0005.wav,5.54,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0005.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0006.wav,2.34,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0006.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0007.wav,3.87,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0007.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0008.wav,4.51,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0008.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0009.wav,2.94,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0009.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0010.wav,6.5,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0010.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0011.wav,1.73,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0011.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0012.wav,4.13,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0012.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0013.wav,2.62,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0013.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0014.wav,7.97,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0014.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0015.wav,4.29,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0015.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0016.wav,4.74,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0016.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0017.wav,2.88,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0017.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0018.wav,4.42,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0018.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0019.wav,7.55,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0019.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0020.wav,6.82,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0020.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0021.wav,2.27,data/raw/speech/english/LibriSpeech/dev-clean/2277/149874/2277-149874-0021.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0000.wav,5.89,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0000.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0001.wav,6.43,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0001.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0002.wav,3.84,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0002.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0003.wav,2.11,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0003.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0004.wav,1.47,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0004.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0005.wav,4.61,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0005.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0006.wav,4.22,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0006.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0007.wav,4.77,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0007.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0008.wav,6.37,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0008.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0009.wav,5.12,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0009.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0010.wav,4.7,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0010.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0011.wav,3.94,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0011.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0012.wav,1.98,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0012.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0013.wav,5.22,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0013.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0014.wav,3.42,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0014.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0015.wav,3.04,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0015.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0016.wav,2.21,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0016.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0017.wav,4.32,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0017.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0018.wav,3.84,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0018.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0019.wav,3.04,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0019.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0020.wav,4.61,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0020.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0021.wav,2.69,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0021.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0022.wav,2.62,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0022.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0023.wav,3.42,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0023.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0024.wav,3.9,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0024.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0025.wav,2.66,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0025.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0026.wav,4.38,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0026.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0027.wav,3.17,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0027.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0028.wav,2.21,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0028.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0029.wav,1.89,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0029.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0030.wav,5.86,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0030.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0031.wav,3.17,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0031.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0032.wav,10.08,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0032.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0033.wav,2.21,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0033.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0034.wav,3.36,data/raw/speech/english/LibriSpeech/dev-clean/2277/149896/2277-149896-0034.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0000.wav,3.68,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0000.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0001.wav,2.21,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0001.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0002.wav,5.95,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0002.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0003.wav,4.35,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0003.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0004.wav,5.06,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0004.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0005.wav,10.59,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0005.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0006.wav,2.37,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0006.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0007.wav,6.94,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0007.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0008.wav,1.92,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0008.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0009.wav,2.85,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0009.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0010.wav,2.88,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0010.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0011.wav,2.34,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0011.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0012.wav,2.3,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0012.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0013.wav,3.62,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0013.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0014.wav,4.0,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0014.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0015.wav,2.21,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0015.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0016.wav,5.63,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0016.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0017.wav,6.37,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0017.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0018.wav,6.05,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0018.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0019.wav,4.03,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0019.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0020.wav,3.94,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0020.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0021.wav,4.1,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0021.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0022.wav,9.54,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0022.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0023.wav,2.53,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0023.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0024.wav,2.46,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0024.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0025.wav,3.78,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0025.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0026.wav,6.18,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0026.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0027.wav,2.91,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0027.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0028.wav,3.14,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0028.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0029.wav,7.2,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0029.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0030.wav,1.76,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0030.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0031.wav,3.81,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0031.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0032.wav,7.97,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0032.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0033.wav,4.48,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0033.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0034.wav,11.62,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0034.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0035.wav,3.04,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0035.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0036.wav,3.42,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0036.flac
data/processed/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0037.wav,2.5,data/raw/speech/english/LibriSpeech/dev-clean/2277/149897/2277-149897-0037.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0000.wav,1.54,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0000.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0001.wav,2.34,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0001.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0002.wav,5.66,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0002.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0003.wav,8.61,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0003.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0004.wav,7.81,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0004.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0005.wav,12.51,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0005.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0006.wav,10.62,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0006.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0007.wav,7.71,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0007.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0008.wav,10.14,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0008.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0009.wav,7.58,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0009.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0010.wav,16.13,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0010.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0011.wav,9.31,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0011.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0012.wav,1.22,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0012.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0013.wav,7.49,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0013.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0014.wav,12.0,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0014.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0015.wav,10.68,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0015.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0016.wav,4.26,data/raw/speech/english/LibriSpeech/dev-clean/2412/153947/2412-153947-0016.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0000.wav,10.5,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0000.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0001.wav,9.47,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0001.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0002.wav,2.72,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0002.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0003.wav,7.42,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0003.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0004.wav,21.76,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0004.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0005.wav,2.37,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0005.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0006.wav,15.62,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0006.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0007.wav,8.35,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0007.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0008.wav,5.12,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0008.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0009.wav,5.12,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0009.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0010.wav,2.4,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0010.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0011.wav,8.9,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0011.flac
data/processed/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0012.wav,5.47,data/raw/speech/english/LibriSpeech/dev-clean/2412/153948/2412-153948-0012.flac
